,Class
253242,0
157988,0
34729,0
141978,0
207460,0
15781,1
80782,0
126052,0
159247,0
166539,0
125241,0
36821,0
159061,0
157036,0
203023,0
191031,0
88814,0
99346,0
221709,0
229893,0
185499,0
131109,0
128264,0
283860,0
225623,0
23323,0
79871,0
138831,0
260452,0
215185,0
233648,0
93256,0
58435,0
230265,0
241762,0
63751,0
49859,0
213163,0
71577,0
13492,0
38088,0
21772,0
247831,0
178099,0
205221,0
265838,0
274738,0
183669,0
65477,0
94262,0
264591,0
211526,0
9976,0
121431,0
49763,0
103359,0
42502,0
196159,0
59298,0
178276,0
52289,0
246340,0
118344,0
81400,0
48745,0
275991,0
184431,0
30519,0
146386,0
11673,0
109569,0
270084,0
226901,0
21915,0
120193,0
24155,0
271352,0
96658,0
25405,0
111225,0
101573,0
40257,0
98667,0
251693,0
266344,0
95905,0
49580,0
136686,0
245853,0
137523,0
29098,0
89009,0
255211,0
97637,0
260134,0
68184,0
98224,0
51208,0
247945,0
184353,0
221352,0
275388,0
34289,0
242107,0
224443,0
70501,0
53899,0
44652,0
276349,0
60572,0
52507,0
85287,0
28192,0
230990,0
236201,0
102555,0
271391,0
125001,0
68222,0
266191,0
191839,0
80881,0
53395,0
233852,0
67979,0
169341,0
239136,0
236745,0
233392,0
272257,0
225428,0
38085,0
34304,0
212617,0
237373,0
140413,0
6090,0
12601,0
128882,0
272123,0
229058,0
272759,0
81681,0
14634,0
101893,0
100463,0
120221,0
72602,0
120104,0
103680,0
170008,0
86641,0
186803,0
198363,0
161617,0
123081,0
156180,0
58419,0
281419,0
108418,0
233023,0
189617,0
204886,0
215982,0
143742,0
88986,0
185341,0
234835,0
190305,0
203201,0
249744,0
260481,0
274686,0
110646,0
135261,0
92387,0
124958,0
40719,0
216323,0
226340,0
17407,1
149970,0
206908,0
10524,0
222158,0
3395,0
86357,0
124508,0
264043,0
247214,0
21168,0
234654,0
82808,0
239640,0
117049,0
149431,0
142098,0
135998,0
21580,0
116780,0
31184,0
205815,0
80862,0
38163,0
253112,0
281953,0
180764,0
97264,0
14841,0
105934,0
174590,0
278959,0
58186,0
92073,0
43273,0
76541,0
160763,0
243136,0
213868,0
283808,0
191280,0
182035,0
275219,0
276675,0
80809,0
91657,0
170088,0
264049,0
229219,0
282807,0
108489,0
111437,0
20972,0
15288,0
139140,0
136733,0
60030,0
174216,0
156324,0
22395,0
239962,0
149173,0
54175,0
14631,0
258190,0
156533,0
181365,0
256644,0
36537,0
117750,0
284375,0
243092,0
228305,0
119331,0
59454,0
185124,0
35699,0
20916,0
147234,0
38511,0
154447,0
196937,0
58341,0
109574,0
24933,0
55832,0
59679,0
149063,0
54207,0
23544,0
175525,0
72409,0
33390,0
247950,0
224044,0
77824,0
252123,0
112561,0
276471,0
147626,0
155635,0
156604,0
111844,0
128726,0
273054,0
257729,0
111018,0
36393,0
249907,0
128502,0
164285,0
281943,0
238452,0
62595,0
46314,0
16741,0
64488,0
139864,0
120109,0
92088,0
256396,0
136097,0
263093,0
35103,0
50910,0
157460,0
70613,0
145940,0
10566,0
131697,0
83448,0
88761,0
194511,0
22281,0
283897,0
216404,0
271791,0
94457,0
12414,0
36567,0
166714,0
204460,0
242854,0
9144,0
27039,0
9112,0
165959,0
245950,0
184854,0
27164,0
86555,0
107995,0
172938,0
267350,0
236933,0
279039,0
173945,0
220883,0
271184,0
60604,0
169185,0
244315,0
66199,0
183615,0
261548,0
46166,0
187936,0
159293,0
59948,0
240398,0
3694,0
207403,0
240631,0
278535,0
13483,0
233881,0
135871,0
71472,0
232468,0
247109,0
31518,0
176121,0
165488,0
40062,0
31193,0
165336,0
225166,0
8864,0
192620,0
86589,0
43783,0
11895,0
168914,0
126776,0
118089,0
29503,0
146655,0
189335,0
154433,0
77698,0
249078,0
43673,0
50310,0
214023,0
147692,0
31354,0
159693,0
159346,0
262,0
119154,0
182726,0
201076,0
268838,0
255647,0
221566,0
232984,0
259543,0
266693,0
213295,0
190929,0
31439,0
136115,0
56540,0
192112,0
104580,0
266375,0
5019,0
65996,0
180316,0
111357,0
199687,0
39259,0
199231,0
190073,0
94230,0
192075,0
157843,0
262918,0
79239,0
245058,0
127787,0
160991,0
284060,0
247152,0
261336,0
198078,0
178714,0
208777,0
257306,0
2543,0
255737,0
211851,0
123394,0
193909,0
4607,0
59967,0
90560,0
190503,0
93855,0
203590,0
53762,0
283153,0
164072,0
38377,0
118155,0
187260,0
210757,0
181179,0
99088,0
203540,0
164037,0
205002,0
134671,0
68992,0
175512,0
22170,0
257775,0
257957,0
264305,0
16253,0
4654,0
87391,0
281178,0
239145,0
95124,0
172059,0
87380,0
233943,0
236174,0
19505,0
207519,0
190262,0
47180,0
219687,0
88201,0
114213,0
98280,0
158574,0
40899,0
39262,0
130252,0
36254,0
181542,0
21085,0
203098,0
71944,0
210330,0
143124,0
74129,0
40061,0
174456,0
213532,0
249227,0
274971,0
275216,0
264210,0
203654,0
90735,0
132742,0
135167,0
32049,0
155446,0
219100,0
9573,0
14525,0
75215,0
116893,0
47918,0
7616,0
127964,0
177646,0
31524,0
238357,0
216728,0
262775,0
99368,0
193904,0
27662,0
30771,0
228438,0
238155,0
72915,0
99865,0
251747,0
183514,0
51514,0
112724,0
175355,0
62696,0
155201,0
108547,0
253997,0
268990,0
187902,0
71206,0
103237,0
63274,0
105754,0
107685,0
267274,0
244059,0
283757,0
148248,0
262372,0
88903,0
280675,0
228587,0
71870,0
41396,0
242060,0
235209,0
80779,0
109040,0
81513,0
31525,0
276018,0
45776,0
44128,0
219586,0
262368,0
242708,0
150152,0
252587,0
21040,0
90773,0
7145,0
155334,0
130855,0
99682,0
91532,0
38425,0
128781,0
46527,0
61654,0
71448,0
212339,0
87614,0
142169,0
79060,0
195451,0
80565,0
119565,0
41575,0
27707,0
200089,0
226619,0
33661,0
114085,0
39990,0
160279,0
255841,0
57111,0
111108,0
216008,0
112891,0
160035,0
71390,0
107610,0
135373,0
279277,0
162741,0
225234,0
217250,0
283379,0
30255,0
102154,0
233215,0
25109,0
182418,0
127596,0
165891,0
91189,0
38207,0
99131,0
232226,0
195602,0
2133,0
76795,0
176345,0
238471,0
45837,0
272620,0
153297,0
245958,0
154795,0
217194,0
186742,0
214876,0
226722,0
42253,0
28475,0
160422,0
116468,0
228881,0
93955,0
133316,0
39432,0
271767,0
206943,0
66737,0
133402,0
207958,0
27387,0
53614,0
64374,0
19390,0
44129,0
69799,0
55181,0
131804,0
278533,0
202024,0
266397,0
28126,0
115170,0
51433,0
216991,0
195546,0
233971,0
270421,0
108379,0
249446,0
198099,0
273430,0
159961,0
265703,0
54519,0
138943,0
147208,0
4771,0
175566,0
31893,0
155609,0
270799,0
232211,0
121039,0
259227,0
108265,0
4218,0
200872,0
37791,0
196105,0
195688,0
15538,0
187773,0
283307,0
31127,0
177004,0
92575,0
271307,0
125248,0
42296,0
36121,0
151604,0
154640,0
241525,0
81753,0
23223,0
99809,0
283438,0
223292,0
137992,0
58992,0
153929,0
158671,0
119657,0
226880,0
200732,0
32075,0
25043,0
152108,0
118071,0
274264,0
277955,0
228586,0
274229,0
58087,0
13049,0
194377,0
162077,0
73603,0
127641,0
239385,0
111589,0
181866,0
122742,0
35750,0
189108,0
263395,0
47783,0
63120,0
52196,0
199565,0
241352,0
230564,0
108943,0
174226,0
107384,0
61922,0
14488,0
87066,0
124184,0
257685,0
159257,0
18012,0
88644,0
272914,0
147653,0
80958,0
217853,0
118814,0
209593,0
100729,0
189900,0
50590,0
94727,0
82846,0
76455,0
12077,0
56765,0
233228,0
94296,0
16435,0
36045,0
36600,0
3119,0
255143,0
195913,0
71532,0
125844,0
235042,0
118080,0
223638,0
47379,0
248697,0
159173,0
131635,0
74906,0
38940,0
220986,0
46592,0
79084,0
225475,0
68289,0
245638,0
218078,0
54779,0
66916,0
252168,0
9592,0
159778,0
191164,0
66190,0
183970,0
104679,0
208916,0
121881,0
150491,0
231141,0
60171,0
232916,0
275920,0
135215,0
199472,0
209890,0
213325,0
196535,0
31729,0
76403,0
32798,0
284279,0
218871,0
69081,0
59650,0
208091,0
202296,0
234848,0
59573,0
198341,0
63473,0
171865,0
132536,0
43826,0
52516,0
204370,0
18652,0
66154,0
74591,0
22837,0
178516,0
176688,0
278621,0
172102,0
206479,0
60134,0
58879,0
64298,0
68194,0
148390,0
169980,0
74224,0
275093,0
5789,0
77037,0
74964,0
59743,0
191307,0
27352,0
146475,0
59788,0
54900,0
943,0
48888,0
192653,0
51512,0
96995,0
5877,0
123527,0
33975,0
88216,0
159206,0
270225,0
78520,0
10877,0
130627,0
240061,0
92838,0
15299,0
203322,0
73027,0
28137,0
276449,0
118635,0
111938,0
132512,0
210857,0
53018,0
205967,0
139194,0
257694,0
97726,0
29487,0
250397,0
65801,0
23090,0
99762,0
189235,0
156953,0
73250,0
9575,0
60426,0
273535,0
129811,0
54479,0
256239,0
15619,0
109431,0
182298,0
278240,0
15841,0
217007,0
82356,0
98551,0
271867,0
35302,0
163355,0
258538,0
99825,0
183620,0
68986,0
123922,0
279608,0
243917,0
36110,0
228924,0
247327,0
122533,0
187825,0
226606,0
240257,0
162801,0
262920,0
116852,0
32901,0
179808,0
81158,0
78487,0
170506,0
26262,0
53882,0
79318,0
72979,0
74887,0
8018,0
277168,0
268141,0
96434,0
91867,0
236783,0
123835,0
269615,0
117482,0
282650,0
88292,0
89667,0
280367,0
206446,0
193183,0
237416,0
159954,0
107364,0
157032,0
22240,0
255039,0
29900,0
82019,0
85586,0
192727,0
100605,0
180270,0
236873,0
187664,0
145232,0
196482,0
166741,0
265414,0
56130,0
25175,0
7366,0
163485,0
145612,0
64492,0
5690,0
139447,0
11322,0
120349,0
233550,0
53573,0
63338,0
64845,0
210531,0
188347,0
76996,0
257348,0
47826,0
96232,0
22668,0
84991,0
269765,0
10448,0
180292,0
82261,0
230399,0
224186,0
197239,0
49852,0
98638,0
31523,0
88316,0
136735,0
206430,0
61722,0
220750,0
57731,0
239115,0
204966,0
82538,0
24368,0
35815,0
38332,0
244237,0
145179,0
33407,0
229765,0
81781,0
118607,0
230617,0
258003,0
256862,0
161776,0
26673,0
87128,0
182481,0
25004,0
85618,0
32899,0
64184,0
24572,0
104796,0
131617,0
46762,0
86381,0
36257,0
198258,0
127344,0
248763,0
135268,0
238156,0
245302,0
223804,0
1964,0
77165,0
107108,0
174320,0
41251,0
284363,0
62455,0
204602,0
70355,0
227065,0
54874,0
135666,0
127687,0
125447,0
113279,0
190257,0
92992,0
120765,0
175009,0
38135,0
23124,0
32318,0
167199,0
67732,0
31569,0
224312,0
160230,0
127453,0
236810,0
107400,0
195465,0
216315,0
211124,0
121210,0
8804,0
13342,0
117665,0
72208,0
101,0
62385,0
12439,0
209760,0
248542,0
170059,0
212048,0
35474,0
127038,0
177633,0
261201,0
268342,0
204285,0
106509,0
226498,0
65825,0
214821,0
269102,0
100138,0
128643,0
98785,0
204842,0
233141,0
137273,0
57537,0
189858,0
280758,0
197032,0
284761,0
97731,0
202433,0
62311,0
213373,0
153282,0
66805,0
196751,0
242284,0
253064,0
120275,0
89003,0
36980,0
119251,0
277317,0
79846,0
124886,0
79200,0
228077,0
115452,0
78617,0
172754,0
220099,0
228399,0
118036,0
159565,0
75807,0
244030,0
159952,0
33380,0
236956,0
241572,0
167573,0
204864,0
96400,0
9743,0
18755,0
70673,0
52712,0
203946,0
265089,0
37897,0
189672,0
194833,0
163438,0
245992,0
262191,0
105112,0
115379,0
11806,0
77561,0
254126,0
112184,0
16612,0
258319,0
17777,0
204066,0
2327,0
208585,0
23493,0
214080,0
213857,0
71977,0
50485,0
229177,0
98765,0
48766,0
173078,0
200510,0
70932,0
146218,0
236721,0
175163,0
75078,0
211130,0
240242,0
31098,0
256063,0
132940,0
80095,0
144890,0
1488,0
190849,0
15253,0
156162,0
251892,0
137903,0
265299,0
97870,0
239954,0
231403,0
6597,0
217366,0
53097,0
30188,0
158730,0
229617,0
275291,0
275148,0
247119,0
120670,0
256781,0
22651,0
172095,0
11776,0
102121,0
155555,0
90556,0
147841,0
115629,0
77075,0
35099,0
210287,0
122657,0
254407,0
213097,0
87130,0
67274,0
193379,0
172772,0
266629,0
191642,0
242167,0
231600,0
48646,0
57597,0
61973,0
76166,0
42710,0
41350,0
54468,0
173704,0
232878,0
152408,0
93478,0
158857,0
70132,0
152462,0
67180,0
152056,0
223315,0
83858,0
73413,0
187325,0
92813,0
13130,0
16319,0
56966,0
217416,0
199624,0
252224,0
57073,0
277950,0
274781,0
242598,0
266545,0
249660,0
237347,0
14899,0
33584,0
45064,0
159100,0
222727,0
41151,0
66350,0
271232,0
223138,0
165170,0
52948,0
38978,0
240598,0
147250,0
195689,0
186266,0
215188,0
240926,0
33639,0
267762,0
60902,0
205918,0
239666,0
128954,0
99455,0
131542,0
50025,0
233860,0
137005,0
172926,0
247874,0
164180,0
90914,0
151303,0
161741,0
206028,0
13797,0
45405,0
7818,0
26304,0
51455,0
55497,0
147845,0
32041,0
134269,0
9771,0
120114,0
261586,0
92307,0
168627,0
177559,0
134631,0
172912,0
38361,0
252908,0
65024,0
58628,0
210547,0
216200,0
151856,0
175698,0
215891,0
26103,0
231710,0
155782,0
273570,0
78060,0
237893,0
121287,0
229955,0
173926,0
71144,0
229462,0
267767,0
139673,0
8186,0
248796,0
240519,0
171127,0
257645,0
95513,0
139025,0
98300,0
98710,0
185283,0
58885,0
267583,0
48464,0
124382,0
56206,0
42456,0
223284,0
72315,0
40554,0
202011,0
224318,0
180172,0
167398,0
35334,0
74885,0
186111,0
86628,0
167689,0
208179,0
26723,0
94196,0
244844,0
92466,0
177769,0
222339,0
170331,0
28081,0
277247,0
69938,0
266478,0
213830,0
104465,0
201745,0
137609,0
74087,0
239320,0
5211,0
240685,0
207148,0
153493,0
107534,0
197460,0
161306,0
138858,0
23709,0
265391,0
277091,0
231870,0
260359,0
73613,0
10616,0
108992,0
256163,0
214824,0
84385,0
231670,0
182028,0
237781,0
137565,0
224188,0
211,0
276127,0
152925,0
117423,0
99584,0
182451,0
36038,0
220600,0
197151,0
11868,0
250347,0
23433,0
205072,0
104104,0
121517,0
98497,0
195442,0
272213,0
213093,0
24066,0
5980,0
33990,0
156148,0
54705,0
144039,0
60401,0
28958,0
220131,0
262555,0
144170,0
17977,0
219988,0
249428,0
43538,0
65239,0
153533,0
53793,0
132109,0
10557,0
267604,0
186631,0
143199,0
269370,0
262233,0
153188,0
194985,0
253207,0
37921,0
11862,0
187658,0
61935,0
270138,0
239171,0
38785,0
150991,0
139744,0
202460,0
73822,0
244755,0
97866,0
95566,0
34428,0
206320,0
72217,0
139641,0
247449,0
201240,0
175479,0
106670,0
102563,0
33137,0
36669,0
25427,0
77675,0
262464,0
20871,0
114370,0
245711,0
97452,0
41148,0
199338,0
216832,0
103735,0
37523,0
269248,0
60425,0
216849,0
20161,0
128011,0
262698,0
190157,0
250682,0
125705,0
114436,0
99287,0
70016,0
168936,0
249882,0
148008,0
148635,0
29458,0
91262,0
84469,0
37513,0
89098,0
150369,0
24666,0
193595,0
200067,0
58683,0
57206,0
238486,0
109701,0
52444,0
201259,0
46423,0
203713,0
151,0
89443,0
163286,0
124757,0
53220,0
276396,0
109696,0
149401,0
169977,0
219279,0
272766,0
14693,0
232595,0
48025,0
146549,0
121557,0
239425,0
15605,0
159814,0
252553,0
227494,0
91143,0
54413,0
263296,0
46671,0
196883,0
264371,0
63598,0
119834,0
223345,0
8522,0
151442,0
97075,0
50529,0
140980,0
226545,0
34027,0
205594,0
267806,0
210592,0
212016,0
144265,0
149126,0
175391,0
191516,0
148127,0
139913,0
7398,0
114537,0
21903,0
245829,0
152419,0
919,0
67268,0
179902,0
263979,0
164430,0
269740,0
221335,0
187591,0
98075,0
90205,0
219200,0
205279,0
59028,0
32541,0
198833,0
36407,0
242451,0
281223,0
241996,0
275446,0
109561,0
63859,0
54674,0
178028,0
251443,0
127546,0
51738,0
171535,0
93992,0
20692,0
184413,0
130813,0
68673,0
55512,0
217771,0
98153,0
84942,0
240335,0
150052,0
169963,0
236227,0
222298,0
250273,0
10731,0
228979,0
261634,0
27924,0
238266,0
69618,0
281392,0
40838,0
223463,0
78730,0
164850,0
114684,0
24385,0
182823,0
76686,0
283101,0
80892,0
243199,0
201683,0
88879,0
32112,0
93788,1
242646,0
204198,0
50735,0
184677,0
244876,0
87032,0
250128,0
227193,0
24203,0
276571,0
200581,0
18538,0
213882,0
15275,0
147249,0
68546,0
271488,0
253307,0
182807,0
7244,0
148425,0
123798,0
98265,0
43636,0
90077,0
248988,0
88364,0
146047,0
182586,0
184143,0
162144,0
140615,0
25625,0
215404,0
75904,0
271817,0
86784,0
167144,0
210769,0
209942,0
203160,0
204399,0
244766,0
218882,0
129754,0
232486,0
213721,0
213780,0
243376,0
176884,0
112196,0
284625,0
224831,0
239798,0
264810,0
136853,0
280066,0
278031,0
48188,0
37500,0
274810,0
277891,0
165574,0
64261,0
249397,0
218587,0
277784,0
11972,0
176616,0
187290,0
99344,0
143034,0
123171,0
219011,0
150642,0
104467,0
155823,0
103593,0
245401,0
46326,0
80092,0
253679,0
256810,0
188703,0
139812,0
174652,0
49406,0
61593,0
172513,0
235086,0
57358,0
36040,0
112991,0
259247,0
171133,0
10244,0
210525,0
74545,0
201218,0
130303,0
139941,0
122112,0
243433,0
39397,0
215746,0
41153,0
257487,0
2054,0
171913,0
253616,0
207784,0
66750,0
16828,0
270153,0
193337,0
112680,0
58401,0
272090,0
18381,0
44027,0
11027,0
109126,0
271980,0
221644,0
113184,0
121769,0
223991,0
72316,0
248156,0
142367,0
267556,0
221619,0
133096,0
85945,0
191193,0
57543,0
226248,0
234227,0
185844,0
226633,0
161486,0
279117,0
171949,0
232035,0
49882,0
204479,0
55073,0
192950,0
248237,0
158802,0
108209,0
248549,0
71716,0
84685,0
140187,0
152429,0
60923,0
208346,0
1617,0
190812,0
110304,0
144556,0
153082,0
116340,0
125896,0
50484,0
54535,0
80751,0
208221,0
225007,0
168181,0
96992,0
271291,0
251593,0
208433,0
201197,0
5770,0
142916,0
212175,0
177194,0
201289,0
281760,0
165960,0
43052,0
259523,0
5439,0
282784,0
1309,0
160200,0
115534,0
239688,0
170746,0
167779,0
283029,0
44636,0
8306,0
52355,0
102884,0
33165,0
62231,0
229970,0
94436,0
147285,0
18503,0
65993,0
81805,0
129268,0
133674,0
35366,0
34412,0
66982,0
222406,0
68480,0
245443,0
151195,0
131839,0
141493,0
200248,0
16349,0
78810,0
220076,0
43599,0
124994,0
234615,0
199749,0
241665,0
148101,0
27012,0
27936,0
182136,0
284803,0
54871,0
90109,0
116635,0
223698,0
153792,0
36837,0
21974,0
33702,0
1656,0
181975,0
281074,0
230712,0
89901,0
115893,0
164488,0
182050,0
200634,0
29774,0
29559,0
276352,0
160641,0
251465,0
122244,0
45553,0
214556,0
190876,0
172252,0
210249,0
188170,0
213387,0
31724,0
129397,0
197748,0
196456,0
18818,0
261490,0
236909,0
182915,0
259260,0
211502,0
116616,0
188144,0
244649,0
174738,0
197882,0
219351,0
191092,0
154997,0
121623,0
33954,0
79337,0
152128,0
40476,0
24410,0
263722,0
130926,0
127715,0
182254,0
178150,0
159980,0
3066,0
205171,0
20270,0
269721,0
188945,0
40445,0
197255,0
252466,0
169723,0
6266,0
175353,0
145999,0
105667,0
75204,0
207191,0
41847,0
162646,0
249223,0
143215,0
198222,0
57192,0
61287,0
96459,0
110033,0
7690,0
196873,0
189557,0
136326,0
159777,0
202237,0
232406,0
152942,0
220561,0
149718,0
213782,0
179397,0
263294,0
208555,0
106659,0
118518,0
225136,0
114557,0
274901,0
108302,0
209588,0
156385,0
121531,0
4316,0
112582,0
222666,0
48665,0
602,0
230317,0
83431,0
198599,0
90268,0
116132,0
55382,0
184448,0
183326,0
80690,0
89262,0
45194,0
92212,0
33936,0
16626,0
233713,0
40638,0
188914,0
255743,0
236732,0
233199,0
66248,0
48988,0
192947,0
194616,0
226863,0
188910,0
226255,0
233129,0
23182,0
215276,0
179334,0
195874,0
225304,0
170970,0
129390,0
193106,0
173379,0
179235,0
76507,0
261393,0
252898,0
174435,0
125962,0
6882,1
195803,0
190394,0
281694,0
150090,0
142801,0
2780,0
34871,0
77519,0
140218,0
161767,0
91980,0
98676,0
237933,0
192578,0
260635,0
64733,0
266458,0
229850,0
46284,0
175122,0
161426,0
43964,0
19428,0
153833,0
229930,0
91985,0
174505,0
24020,0
161059,0
223120,0
60553,0
60289,0
234765,0
209215,0
35818,0
28386,0
218763,0
146605,0
169429,0
233115,0
169387,0
156687,0
84798,0
145178,0
256536,0
262198,0
278897,0
117320,0
36016,0
199157,0
29397,0
136098,0
57661,0
107857,0
238819,0
233178,0
239014,0
137568,0
192840,0
271870,0
105764,0
155213,0
139504,0
6625,0
38673,0
163965,0
153384,0
192300,0
88426,0
159748,0
29043,0
120429,0
205781,0
55071,0
184372,0
104068,0
100150,0
215590,0
260084,0
117170,0
59342,0
64269,0
185421,0
90644,0
57671,0
220875,0
256358,0
66992,0
247905,0
266695,0
176542,0
248402,0
16530,0
86425,0
225570,0
7158,0
107766,0
135665,0
66316,0
208173,0
145108,0
165660,0
66784,0
3995,0
49568,0
147838,0
228783,0
54525,0
29261,0
269795,0
284254,0
30121,0
38112,0
152937,0
26416,0
121781,0
13249,0
260795,0
255510,0
133335,0
3050,0
104629,0
241714,0
42627,0
234895,0
172488,0
272918,0
48364,0
284437,0
236127,0
21017,0
66882,0
258706,0
3983,0
36674,0
264629,0
75665,0
226342,0
198957,0
133839,0
227209,0
3208,0
109492,0
40517,0
208341,0
212185,0
70866,0
143265,0
171205,0
143726,0
162604,0
104316,0
99552,0
25967,0
11650,0
79128,0
266249,0
245912,0
102150,0
157102,0
216503,0
162706,0
87541,0
212573,0
224645,0
19218,0
239581,0
246914,0
243258,0
187310,0
32578,0
80139,0
238162,0
59611,0
71346,0
173993,0
244655,0
176180,0
80025,0
24469,0
152493,0
139887,0
23479,0
185958,0
92759,0
18530,0
41065,0
257263,0
218248,0
98335,0
199467,0
108488,0
45877,0
228417,0
211711,0
114133,0
18291,0
258056,0
66852,0
148668,0
99212,0
190138,0
154037,0
237825,0
152197,0
120799,0
248453,0
32761,0
56051,0
11783,0
248027,0
131776,0
41268,0
115843,0
50349,0
39111,0
211088,0
275124,0
29599,0
261774,0
198600,0
52988,0
200759,0
127721,0
189474,0
39935,0
260563,0
179513,0
197547,0
48687,0
212468,0
267925,0
232631,0
101232,0
42450,0
248867,0
183858,0
48181,0
5154,0
159679,0
156055,0
218508,0
195811,0
101842,0
215957,0
218386,0
229004,0
132878,0
195032,0
158828,0
5799,0
37959,0
78453,0
1480,0
267182,0
245820,0
284061,0
180991,0
216144,0
64250,0
215915,0
96206,0
110936,0
88711,0
188832,0
21662,0
36712,0
104497,0
111615,0
37457,0
58864,0
22630,0
159099,0
100674,0
89446,0
23770,0
81032,0
158401,0
17683,0
71491,0
99098,0
27343,0
50736,0
87432,0
70458,0
143964,0
30758,0
122675,0
141657,0
119042,0
148450,0
221824,0
189510,0
305,0
98302,0
198611,0
239407,0
149513,0
55089,0
84311,0
245612,0
80983,0
24187,0
241930,0
256567,0
235868,0
136029,0
261583,0
266730,0
96529,0
277597,0
172268,0
269316,0
271814,0
45173,0
76801,0
73372,0
80505,0
60233,0
154136,0
43692,0
157792,0
260972,0
150173,0
101130,0
250686,0
57555,0
203192,0
249909,0
77802,0
244838,0
18297,0
165016,0
26147,0
125509,0
244741,0
107418,0
38958,0
138990,0
70301,0
5962,0
178078,0
30759,0
139707,0
72612,0
73084,0
200132,0
11053,0
127493,0
240174,0
200667,0
154002,0
252053,0
46712,0
267584,0
145252,0
242469,0
47556,0
15547,0
222334,0
168495,0
43457,0
27165,0
63483,0
193526,0
217234,0
97316,0
100289,0
45478,0
280898,0
258947,0
178251,0
195120,0
231033,0
133751,0
105057,0
131147,0
236996,0
105005,0
146346,0
199510,0
190554,0
92891,0
121442,0
152941,0
210532,0
180243,0
129776,0
245225,0
166925,0
75716,0
35488,0
62877,0
7320,0
12006,0
187174,0
91933,0
114854,0
